order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,discount
10349,05/13/2024,05/19/2024,Standard Class,CUST-842,PD-1186,6,0.0
10350,06/18/2020,06/21/2020,Second Class,CUST-439,PD-495,2,0.0
10351,09/04/2020,09/11/2020,Standard Class,CUST-914,PD-550,7,0.0
10352,06/27/2020,06/30/2020,Second Class,CUST-217,PD-483,1,0.0
10353,11/24/2020,12/01/2020,Standard Class,CUST-883,PD-322,9,0.2
10354,11/03/2024,11/10/2024,Standard Class,CUST-171,PD-491,6,0.0
10355,12/29/2023,01/05/2024,Standard Class,CUST-102,PD-218,7,0.0
10356,01/08/2023,01/11/2023,Second Class,CUST-63,PD-383,6,0.0
10357,08/31/2023,09/06/2023,Standard Class,CUST-246,PD-1152,8,0.0
10358,04/28/2021,05/02/2021,Standard Class,CUST-996,PD-467,6,0.0
10359,02/06/2023,02/10/2023,Standard Class,CUST-169,PD-163,6,0.0
10360,02/27/2024,03/01/2024,Second Class,CUST-738,PD-246,5,0.0
10361,01/17/2024,01/20/2024,Second Class,CUST-512,PD-783,3,0.0
10362,12/19/2024,12/26/2024,Standard Class,CUST-115,PD-259,10,0.0
10363,03/18/2024,03/21/2024,Second Class,CUST-906,PD-868,1,0.0
10364,03/23/2021,03/26/2021,Second Class,CUST-545,PD-1238,5,0.0
10365,10/05/2023,10/10/2023,Standard Class,CUST-216,PD-665,9,0.0
10366,09/03/2021,09/09/2021,Standard Class,CUST-867,PD-332,3,0.0
10367,07/28/2022,07/31/2022,Second Class,CUST-886,PD-1557,11,0.0
10368,06/19/2020,06/23/2020,Standard Class,CUST-223,PD-455,5,0.0
10369,12/01/2020,12/05/2020,Standard Class,CUST-674,PD-1211,3,0.0
10370,07/15/2021,07/22/2021,Standard Class,CUST-454,PD-1579,8,0.0
10371,10/23/2021,10/26/2021,Second Class,CUST-166,PD-49,4,0.2
10372,05/06/2022,05/10/2022,Standard Class,CUST-798,PD-1108,4,0.0
10373,07/07/2022,07/14/2022,Standard Class,CUST-969,PD-895,10,0.3
10374,11/04/2021,11/09/2021,Standard Class,CUST-713,PD-916,12,0.0
10375,03/20/2023,03/23/2023,Second Class,CUST-966,PD-645,10,0.4
10376,03/14/2022,03/19/2022,Standard Class,CUST-789,PD-450,9,0.0
10377,11/22/2021,11/26/2021,Standard Class,CUST-38,PD-12,8,0.0
10378,03/18/2022,03/23/2022,Standard Class,CUST-362,PD-1285,14,0.0
10379,10/11/2020,10/15/2020,Standard Class,CUST-916,PD-56,2,0.1
10380,10/10/2023,10/17/2023,Standard Class,CUST-19,PD-698,9,0.4
10381,02/14/2023,02/17/2023,Second Class,CUST-272,PD-1509,12,0.0
10382,03/04/2022,03/07/2022,Second Class,CUST-65,PD-20,4,0.0
10383,09/15/2022,09/22/2022,Standard Class,CUST-584,PD-632,5,0.0
10384,11/24/2024,11/25/2024,First Class,CUST-278,PD-825,13,0.0
10385,09/25/2023,09/26/2023,First Class,CUST-127,PD-1167,2,0.0
10386,10/10/2021,10/14/2021,Standard Class,CUST-473,PD-440,12,0.0
10387,02/07/2022,02/12/2022,Standard Class,CUST-789,PD-101,7,0.0
10388,01/24/2020,01/31/2020,Standard Class,CUST-619,PD-1163,4,0.0
10389,10/02/2022,10/06/2022,Standard Class,CUST-477,PD-1092,14,0.0
10390,07/11/2022,07/17/2022,Standard Class,CUST-911,PD-766,13,0.1
10391,07/11/2021,07/14/2021,Second Class,CUST-412,PD-443,11,0.0
10392,08/16/2023,08/19/2023,Second Class,CUST-503,PD-1600,11,0.0
10393,03/11/2020,03/14/2020,Second Class,CUST-173,PD-1509,4,0.2
10394,02/26/2024,03/04/2024,Standard Class,CUST-299,PD-1596,10,0.0
10395,11/09/2021,11/14/2021,Standard Class,CUST-426,PD-183,6,0.1
10396,01/23/2021,01/29/2021,Standard Class,CUST-200,PD-363,3,0.2
10397,10/13/2023,10/16/2023,Second Class,CUST-480,PD-1,2,0.1
10398,03/22/2022,03/23/2022,First Class,CUST-813,PD-722,11,0.1
10399,08/23/2022,08/29/2022,Standard Class,CUST-854,PD-1340,4,0.0
10400,12/28/2022,12/29/2022,First Class,CUST-795,PD-611,13,0.0
10401,01/27/2024,01/28/2024,First Class,CUST-541,PD-659,5,0.0
10402,10/25/2022,11/01/2022,Standard Class,CUST-90,PD-987,8,0.0
10403,06/17/2022,06/23/2022,Standard Class,CUST-230,PD-74,5,0.0
10404,08/05/2021,08/06/2021,First Class,CUST-478,PD-949,14,0.0
10405,01/06/2021,01/10/2021,Standard Class,CUST-330,PD-233,3,0.2
10406,02/15/2022,02/19/2022,Standard Class,CUST-156,PD-470,12,0.0
10407,12/24/2020,12/29/2020,Standard Class,CUST-384,PD-766,3,0.2
10408,08/26/2020,08/29/2020,Second Class,CUST-150,PD-1154,8,0.0
10409,01/28/2024,01/31/2024,Second Class,CUST-264,PD-650,5,0.3
10410,02/24/2022,02/27/2022,Second Class,CUST-117,PD-1375,9,0.1
10411,02/20/2020,02/21/2020,First Class,CUST-180,PD-1144,11,0.0
10412,02/01/2021,02/05/2021,Standard Class,CUST-892,PD-521,12,0.0
10413,10/31/2022,10/31/2022,Same Day,CUST-856,PD-990,12,0.0
10414,10/03/2020,10/09/2020,Standard Class,CUST-406,PD-1550,1,0.0
10415,07/04/2021,07/10/2021,Standard Class,CUST-46,PD-1331,7,0.0
10416,03/18/2021,03/25/2021,Standard Class,CUST-367,PD-689,7,0.0
10417,01/31/2022,02/03/2022,Second Class,CUST-611,PD-1553,7,0.2
10418,06/09/2022,06/12/2022,Second Class,CUST-153,PD-343,3,0.0
10419,01/04/2021,01/08/2021,Standard Class,CUST-77,PD-1263,3,0.0
10420,11/03/2021,11/08/2021,Standard Class,CUST-595,PD-153,6,0.0
10421,11/14/2024,11/17/2024,Second Class,CUST-426,PD-924,6,0.0
10422,09/24/2021,09/30/2021,Standard Class,CUST-214,PD-1565,9,0.0
10423,09/23/2020,09/26/2020,Second Class,CUST-630,PD-391,13,0.0
10424,12/13/2023,12/17/2023,Standard Class,CUST-875,PD-1440,13,0.0
10425,07/03/2024,07/06/2024,Second Class,CUST-270,PD-1382,7,0.0
10426,08/16/2021,08/17/2021,First Class,CUST-610,PD-1055,7,0.1
10427,11/09/2024,11/12/2024,Second Class,CUST-317,PD-959,2,0.0
10428,10/23/2024,10/29/2024,Standard Class,CUST-806,PD-155,7,0.0
10429,01/03/2021,01/09/2021,Standard Class,CUST-283,PD-562,3,0.0
10430,04/28/2023,05/01/2023,Second Class,CUST-770,PD-802,7,0.2
10431,01/31/2020,02/04/2020,Standard Class,CUST-261,PD-1136,13,0.0
10432,09/26/2023,10/01/2023,Standard Class,CUST-846,PD-740,11,0.1
10433,06/16/2022,06/21/2022,Standard Class,CUST-924,PD-711,2,0.0
10434,10/25/2020,11/01/2020,Standard Class,CUST-588,PD-725,9,0.0
10435,08/26/2022,08/29/2022,Second Class,CUST-916,PD-1350,2,0.2
10436,11/24/2024,11/25/2024,First Class,CUST-585,PD-1592,2,0.7
10437,10/31/2022,11/04/2022,Standard Class,CUST-233,PD-1600,11,0.0
10438,04/19/2020,04/23/2020,Standard Class,CUST-127,PD-752,5,0.0
10439,07/18/2020,07/21/2020,Second Class,CUST-145,PD-1498,10,0.0
10440,03/23/2022,03/27/2022,Standard Class,CUST-1000,PD-1489,14,0.2
10441,05/24/2022,05/27/2022,Second Class,CUST-641,PD-789,11,0.0
10442,02/23/2021,02/24/2021,First Class,CUST-983,PD-525,1,0.1
10443,02/12/2024,02/18/2024,Standard Class,CUST-466,PD-513,9,0.0
10444,12/13/2021,12/17/2021,Standard Class,CUST-582,PD-1545,1,0.0
10445,01/21/2024,01/22/2024,First Class,CUST-973,PD-1098,10,0.2
10446,03/13/2021,03/19/2021,Standard Class,CUST-91,PD-1392,7,0.0
10447,11/27/2024,12/03/2024,Standard Class,CUST-637,PD-1239,1,0.2
10448,01/18/2021,01/25/2021,Standard Class,CUST-231,PD-1480,1,0.1
10449,10/28/2024,11/03/2024,Standard Class,CUST-689,PD-1139,12,0.3
10450,09/28/2021,10/02/2021,Standard Class,CUST-800,PD-1552,9,0.1
10451,01/15/2022,01/19/2022,Standard Class,CUST-511,PD-882,10,0.3
10452,10/23/2023,10/24/2023,First Class,CUST-6,PD-1049,8,0.0
10453,05/31/2024,06/03/2024,Second Class,CUST-761,PD-75,4,0.0
10454,05/14/2021,05/18/2021,Standard Class,CUST-775,PD-902,5,0.0
10455,05/22/2020,05/29/2020,Standard Class,CUST-282,PD-1438,14,0.3
10456,10/11/2022,10/15/2022,Standard Class,CUST-530,PD-673,13,0.2
10457,01/20/2020,01/23/2020,Second Class,CUST-272,PD-1223,1,0.2
10458,01/05/2021,01/11/2021,Standard Class,CUST-254,PD-49,11,0.0
10459,06/15/2020,06/18/2020,Second Class,CUST-241,PD-286,14,0.0
10460,04/24/2021,05/01/2021,Standard Class,CUST-547,PD-1576,11,0.0
10461,08/13/2022,08/18/2022,Standard Class,CUST-208,PD-891,11,0.0
10462,01/17/2024,01/22/2024,Standard Class,CUST-98,PD-864,5,0.0
10463,10/25/2023,11/01/2023,Standard Class,CUST-515,PD-669,3,0.1
10464,10/18/2020,10/24/2020,Standard Class,CUST-991,PD-832,4,0.0
10465,05/24/2022,05/24/2022,Same Day,CUST-545,PD-968,1,0.0
10466,08/02/2023,08/08/2023,Standard Class,CUST-89,PD-765,13,0.2
10467,07/13/2022,07/14/2022,First Class,CUST-959,PD-1159,2,0.0
10468,11/30/2022,12/03/2022,Second Class,CUST-103,PD-606,14,0.0
10469,02/03/2021,02/10/2021,Standard Class,CUST-112,PD-726,4,0.0
10470,01/01/2024,01/05/2024,Standard Class,CUST-647,PD-1494,6,0.0
10471,10/13/2023,10/19/2023,Standard Class,CUST-552,PD-204,9,0.0
10472,11/17/2021,11/22/2021,Standard Class,CUST-931,PD-509,6,0.0
10473,12/15/2021,12/18/2021,Second Class,CUST-275,PD-115,13,0.0
10474,10/24/2020,10/29/2020,Standard Class,CUST-471,PD-480,1,0.0
10475,11/16/2020,11/20/2020,Standard Class,CUST-76,PD-956,6,0.0
10476,10/29/2024,11/03/2024,Standard Class,CUST-830,PD-1443,10,0.1
10477,10/10/2022,10/13/2022,Second Class,CUST-981,PD-518,1,0.0
10478,07/01/2024,07/07/2024,Standard Class,CUST-502,PD-387,6,0.0
10479,09/11/2022,09/15/2022,Standard Class,CUST-267,PD-44,10,0.0
10480,07/13/2024,07/19/2024,Standard Class,CUST-962,PD-780,12,0.0
10481,11/04/2022,11/08/2022,Standard Class,CUST-176,PD-944,8,0.0
10482,11/27/2023,11/30/2023,Second Class,CUST-996,PD-625,5,0.2
10483,07/24/2023,07/27/2023,Second Class,CUST-401,PD-736,6,0.2
10484,10/23/2022,10/27/2022,Standard Class,CUST-908,PD-807,2,0.0
10485,10/02/2020,10/05/2020,Second Class,CUST-611,PD-590,14,0.0
10486,07/06/2021,07/06/2021,Same Day,CUST-714,PD-387,8,0.0
10487,10/15/2024,10/18/2024,Second Class,CUST-360,PD-196,1,0.0
10488,06/05/2021,06/08/2021,Second Class,CUST-937,PD-1468,13,0.0
10489,07/03/2021,07/07/2021,Standard Class,CUST-875,PD-1207,14,0.7
10490,05/25/2021,05/31/2021,Standard Class,CUST-208,PD-824,8,0.1
10491,04/01/2021,04/04/2021,Second Class,CUST-290,PD-884,12,0.7
10492,03/17/2022,03/21/2022,Standard Class,CUST-76,PD-373,1,0.0
10493,02/21/2024,02/26/2024,Standard Class,CUST-288,PD-1313,1,0.0
10494,01/19/2021,01/19/2021,Same Day,CUST-8,PD-178,2,0.0
10495,01/21/2020,01/26/2020,Standard Class,CUST-1,PD-226,3,0.0
10496,01/07/2022,01/10/2022,Second Class,CUST-497,PD-1588,6,0.2
10497,07/22/2023,07/26/2023,Standard Class,CUST-993,PD-1177,11,0.1
10498,01/06/2021,01/09/2021,Second Class,CUST-190,PD-1055,6,0.1
10499,02/09/2024,02/09/2024,Same Day,CUST-985,PD-308,11,0.0
10500,02/12/2020,02/15/2020,Second Class,CUST-875,PD-632,10,0.0
10501,03/19/2022,03/25/2022,Standard Class,CUST-640,PD-1479,11,0.0
10502,11/23/2021,11/27/2021,Standard Class,CUST-899,PD-1124,7,0.1
10503,10/01/2020,10/04/2020,Second Class,CUST-701,PD-747,7,0.0
10504,06/11/2023,06/18/2023,Standard Class,CUST-675,PD-69,14,0.0
10505,03/24/2022,03/27/2022,Second Class,CUST-119,PD-210,7,0.0
10506,04/14/2023,04/18/2023,Standard Class,CUST-222,PD-850,10,0.0
10507,05/27/2023,06/03/2023,Standard Class,CUST-499,PD-237,2,0.0
10508,09/23/2024,09/26/2024,Second Class,CUST-713,PD-900,5,0.1
10509,06/27/2024,07/04/2024,Standard Class,CUST-799,PD-605,1,0.7
10510,01/17/2022,01/20/2022,Second Class,CUST-20,PD-219,14,0.0
10511,05/26/2020,06/01/2020,Standard Class,CUST-577,PD-1387,10,0.0
10512,06/01/2022,06/04/2022,Second Class,CUST-676,PD-1360,11,0.0
10513,05/19/2024,05/22/2024,Second Class,CUST-742,PD-1411,1,0.0
10514,07/29/2024,08/05/2024,Standard Class,CUST-318,PD-49,13,0.7
10515,09/21/2024,09/27/2024,Standard Class,CUST-408,PD-11,9,0.0
10516,11/18/2024,11/22/2024,Standard Class,CUST-182,PD-1048,13,0.0
10517,07/04/2023,07/11/2023,Standard Class,CUST-85,PD-815,2,0.1
10518,08/30/2023,09/02/2023,Second Class,CUST-836,PD-739,4,0.0
10519,10/24/2020,10/30/2020,Standard Class,CUST-183,PD-1121,14,0.0
10520,06/10/2021,06/16/2021,Standard Class,CUST-646,PD-1157,8,0.0
10521,06/14/2022,06/17/2022,Second Class,CUST-850,PD-49,7,0.2
10522,01/31/2022,02/05/2022,Standard Class,CUST-852,PD-336,8,0.0
10523,02/17/2024,02/22/2024,Standard Class,CUST-229,PD-1437,1,0.0
10524,03/12/2021,03/17/2021,Standard Class,CUST-545,PD-969,8,0.0
10525,08/30/2023,09/04/2023,Standard Class,CUST-624,PD-940,4,0.0
10526,07/11/2021,07/17/2021,Standard Class,CUST-678,PD-1235,13,0.0
10527,08/16/2022,08/21/2022,Standard Class,CUST-195,PD-1433,3,0.0
10528,08/24/2022,08/28/2022,Standard Class,CUST-49,PD-487,7,0.0
10529,05/16/2024,05/20/2024,Standard Class,CUST-576,PD-1116,3,0.0
10530,04/11/2020,04/18/2020,Standard Class,CUST-428,PD-1107,3,0.0
10531,10/02/2021,10/08/2021,Standard Class,CUST-147,PD-622,10,0.0
10532,06/05/2021,06/12/2021,Standard Class,CUST-195,PD-1307,1,0.2
10533,04/22/2022,04/28/2022,Standard Class,CUST-265,PD-59,8,0.0
10534,08/06/2020,08/07/2020,First Class,CUST-831,PD-182,14,0.0
10535,01/02/2020,01/07/2020,Standard Class,CUST-638,PD-959,9,0.0
10536,12/08/2022,12/15/2022,Standard Class,CUST-342,PD-653,8,0.0
10537,09/23/2020,09/26/2020,Second Class,CUST-427,PD-685,10,0.0
10538,05/13/2023,05/20/2023,Standard Class,CUST-44,PD-957,7,0.0
10539,09/04/2021,09/10/2021,Standard Class,CUST-285,PD-1580,1,0.3
10540,09/15/2020,09/18/2020,Second Class,CUST-716,PD-914,1,0.0
10541,01/24/2024,01/30/2024,Standard Class,CUST-329,PD-1395,6,0.0
10542,06/24/2020,07/01/2020,Standard Class,CUST-863,PD-292,2,0.0
10543,01/31/2020,02/03/2020,Second Class,CUST-229,PD-882,6,0.4
10544,12/02/2024,12/02/2024,Same Day,CUST-558,PD-848,6,0.1
10545,03/06/2024,03/09/2024,Second Class,CUST-52,PD-905,6,0.0
10546,02/02/2022,02/09/2022,Standard Class,CUST-702,PD-193,5,0.0
10547,03/13/2021,03/17/2021,Standard Class,CUST-414,PD-381,4,0.1
10548,10/12/2024,10/17/2024,Standard Class,CUST-400,PD-684,6,0.0
10549,05/12/2021,05/18/2021,Standard Class,CUST-723,PD-606,9,0.0
10550,08/06/2024,08/09/2024,Second Class,CUST-204,PD-1332,9,0.2
10551,02/24/2023,02/27/2023,Second Class,CUST-691,PD-1445,11,0.0
10552,03/01/2020,03/06/2020,Standard Class,CUST-33,PD-824,12,0.0
10553,06/24/2023,06/28/2023,Standard Class,CUST-411,PD-402,12,0.0
10554,04/02/2020,04/08/2020,Standard Class,CUST-159,PD-1568,4,0.0
10555,01/09/2022,01/14/2022,Standard Class,CUST-645,PD-910,8,0.0
10556,11/19/2021,11/23/2021,Standard Class,CUST-152,PD-1350,1,0.0
10557,03/11/2024,03/18/2024,Standard Class,CUST-653,PD-1521,9,0.0
10558,02/16/2022,02/20/2022,Standard Class,CUST-692,PD-341,14,0.0
10559,02/08/2023,02/13/2023,Standard Class,CUST-714,PD-1474,1,0.0
10560,08/06/2021,08/06/2021,Same Day,CUST-485,PD-197,8,0.1
10561,04/07/2022,04/13/2022,Standard Class,CUST-560,PD-438,1,0.1
10562,01/19/2023,01/24/2023,Standard Class,CUST-384,PD-1059,8,0.0
10563,10/04/2023,10/08/2023,Standard Class,CUST-77,PD-1439,12,0.1
10564,10/05/2022,10/11/2022,Standard Class,CUST-812,PD-438,7,0.0
10565,03/30/2021,04/03/2021,Standard Class,CUST-893,PD-575,4,0.0
10566,11/22/2024,11/27/2024,Standard Class,CUST-664,PD-806,6,0.0
10567,03/15/2023,03/20/2023,Standard Class,CUST-854,PD-121,6,0.0
10568,09/14/2022,09/19/2022,Standard Class,CUST-331,PD-841,7,0.2
10569,01/05/2020,01/08/2020,Second Class,CUST-783,PD-905,12,0.0
10570,05/20/2023,05/23/2023,Second Class,CUST-444,PD-281,14,0.1
10571,06/05/2021,06/10/2021,Standard Class,CUST-205,PD-40,1,0.0
10572,01/09/2021,01/13/2021,Standard Class,CUST-783,PD-107,11,0.0
10573,07/09/2023,07/14/2023,Standard Class,CUST-536,PD-661,2,0.0
10574,06/28/2023,07/03/2023,Standard Class,CUST-762,PD-268,2,0.0
10575,04/01/2023,04/04/2023,Second Class,CUST-810,PD-780,9,0.2
10576,11/03/2023,11/08/2023,Standard Class,CUST-529,PD-481,6,0.1
10577,01/02/2020,01/09/2020,Standard Class,CUST-206,PD-1271,10,0.0
10578,07/27/2022,07/30/2022,Second Class,CUST-555,PD-140,14,0.0
10579,06/04/2021,06/08/2021,Standard Class,CUST-874,PD-656,14,0.0
10580,11/12/2021,11/19/2021,Standard Class,CUST-677,PD-199,3,0.0
10581,10/17/2023,10/22/2023,Standard Class,CUST-617,PD-774,11,0.0
10582,11/18/2024,11/21/2024,Second Class,CUST-89,PD-421,12,0.0
10583,04/09/2023,04/12/2023,Second Class,CUST-53,PD-1198,13,0.0
10584,09/20/2023,09/24/2023,Standard Class,CUST-477,PD-465,9,0.0
10585,01/24/2024,01/27/2024,Second Class,CUST-745,PD-294,6,0.0
10586,03/30/2023,04/06/2023,Standard Class,CUST-163,PD-1322,1,0.1
10587,12/23/2020,12/29/2020,Standard Class,CUST-266,PD-417,5,0.0
10588,06/09/2023,06/15/2023,Standard Class,CUST-641,PD-1016,1,0.2
10589,04/01/2021,04/06/2021,Standard Class,CUST-52,PD-479,3,0.2
10590,07/06/2024,07/11/2024,Standard Class,CUST-271,PD-326,9,0.0
10591,09/03/2022,09/06/2022,Second Class,CUST-145,PD-1281,10,0.0
10592,03/31/2020,04/07/2020,Standard Class,CUST-719,PD-1173,6,0.0
10593,06/06/2021,06/10/2021,Standard Class,CUST-247,PD-1245,9,0.3
10594,11/20/2020,11/25/2020,Standard Class,CUST-918,PD-1535,1,0.1
10595,12/18/2024,12/22/2024,Standard Class,CUST-96,PD-1341,8,0.3
10596,08/20/2022,08/26/2022,Standard Class,CUST-148,PD-253,8,0.0
10597,05/30/2024,06/05/2024,Standard Class,CUST-227,PD-351,13,0.0
10598,08/10/2023,08/15/2023,Standard Class,CUST-690,PD-1159,4,0.0
10599,08/19/2021,08/26/2021,Standard Class,CUST-991,PD-1013,10,0.0
10600,06/18/2020,06/22/2020,Standard Class,CUST-863,PD-665,7,0.0
10601,01/13/2020,01/20/2020,Standard Class,CUST-751,PD-1124,4,0.0
10602,11/29/2021,12/02/2021,Second Class,CUST-322,PD-1513,3,0.0
10603,10/20/2022,10/21/2022,First Class,CUST-997,PD-676,3,0.2
10604,06/07/2022,06/11/2022,Standard Class,CUST-390,PD-1375,1,0.1
10605,03/29/2022,04/05/2022,Standard Class,CUST-705,PD-628,4,0.0
10606,03/26/2020,03/31/2020,Standard Class,CUST-206,PD-724,11,0.0
10607,01/15/2020,01/19/2020,Standard Class,CUST-470,PD-1563,2,0.0
10608,04/28/2024,05/05/2024,Standard Class,CUST-778,PD-291,8,0.0
10609,10/03/2022,10/10/2022,Standard Class,CUST-828,PD-603,14,0.0
10610,01/12/2023,01/16/2023,Standard Class,CUST-120,PD-399,6,0.0
10611,10/20/2022,10/27/2022,Standard Class,CUST-835,PD-1434,8,0.0
10612,04/02/2022,04/05/2022,Second Class,CUST-488,PD-561,11,0.1
10613,01/29/2022,01/30/2022,First Class,CUST-886,PD-157,9,0.0
10614,07/06/2022,07/09/2022,Second Class,CUST-865,PD-701,1,0.0
10615,06/02/2021,06/06/2021,Standard Class,CUST-289,PD-1617,3,0.0
10616,04/12/2023,04/12/2023,Same Day,CUST-451,PD-714,11,0.0
10617,08/16/2020,08/21/2020,Standard Class,CUST-701,PD-356,9,0.0
10618,04/09/2023,04/14/2023,Standard Class,CUST-527,PD-571,4,0.0
10619,02/22/2023,02/28/2023,Standard Class,CUST-240,PD-998,3,0.0
10620,06/27/2024,07/03/2024,Standard Class,CUST-709,PD-454,12,0.1
10621,06/16/2022,06/20/2022,Standard Class,CUST-818,PD-314,3,0.0
10622,02/18/2022,02/23/2022,Standard Class,CUST-346,PD-26,10,0.3
10623,07/07/2024,07/14/2024,Standard Class,CUST-326,PD-1586,11,0.1
10624,07/09/2020,07/16/2020,Standard Class,CUST-858,PD-216,12,0.0
10625,09/03/2024,09/07/2024,Standard Class,CUST-568,PD-1616,9,0.0
10626,03/15/2020,03/19/2020,Standard Class,CUST-391,PD-1116,14,0.0
10627,10/29/2021,11/03/2021,Standard Class,CUST-651,PD-596,10,0.0
10628,07/21/2021,07/24/2021,Second Class,CUST-109,PD-1435,11,0.0
10629,04/08/2024,04/15/2024,Standard Class,CUST-218,PD-1264,13,0.0
10630,11/28/2023,12/01/2023,Second Class,CUST-23,PD-1104,9,0.0
10631,07/13/2021,07/20/2021,Standard Class,CUST-492,PD-244,5,0.0
10632,08/06/2022,08/12/2022,Standard Class,CUST-307,PD-760,9,0.1
10633,10/03/2020,10/04/2020,First Class,CUST-425,PD-164,6,0.0
10634,09/02/2020,09/08/2020,Standard Class,CUST-671,PD-265,4,0.0
10635,01/19/2020,01/20/2020,First Class,CUST-504,PD-328,9,0.2
10636,10/27/2020,10/31/2020,Standard Class,CUST-599,PD-210,11,0.0
10637,05/04/2023,05/07/2023,Second Class,CUST-384,PD-511,4,0.0
10638,07/01/2020,07/07/2020,Standard Class,CUST-214,PD-85,8,0.0
10639,10/27/2022,10/27/2022,Same Day,CUST-963,PD-1041,8,0.0
10640,10/03/2023,10/10/2023,Standard Class,CUST-958,PD-1375,11,0.0
10641,09/11/2022,09/18/2022,Standard Class,CUST-488,PD-1407,7,0.2
10642,11/19/2022,11/23/2022,Standard Class,CUST-35,PD-338,14,0.0
10643,05/13/2021,05/18/2021,Standard Class,CUST-25,PD-948,11,0.0
10644,05/11/2020,05/12/2020,First Class,CUST-203,PD-1220,11,0.0
10645,04/17/2024,04/24/2024,Standard Class,CUST-23,PD-1415,3,0.0
10646,10/02/2024,10/09/2024,Standard Class,CUST-642,PD-306,1,0.0
10647,05/22/2024,05/29/2024,Standard Class,CUST-936,PD-290,12,0.3
10648,05/08/2020,05/14/2020,Standard Class,CUST-486,PD-818,11,0.0
10649,10/20/2024,10/27/2024,Standard Class,CUST-898,PD-1513,8,0.0
10650,02/25/2020,02/29/2020,Standard Class,CUST-898,PD-585,10,0.0
10651,06/12/2023,06/15/2023,Second Class,CUST-617,PD-836,10,0.3
10652,04/21/2024,04/27/2024,Standard Class,CUST-204,PD-1574,8,0.0
10653,10/23/2022,10/28/2022,Standard Class,CUST-153,PD-345,12,0.0
10654,10/25/2020,10/30/2020,Standard Class,CUST-83,PD-1154,1,0.0
10655,07/29/2021,08/03/2021,Standard Class,CUST-166,PD-345,2,0.0
10656,06/16/2020,06/19/2020,Second Class,CUST-288,PD-125,8,0.0
10657,04/12/2024,04/18/2024,Standard Class,CUST-335,PD-98,11,0.2
10658,06/19/2024,06/20/2024,First Class,CUST-300,PD-509,12,0.0
10659,06/14/2022,06/20/2022,Standard Class,CUST-210,PD-886,14,0.0
10660,10/02/2024,10/06/2024,Standard Class,CUST-568,PD-810,2,0.0
10661,11/20/2022,11/23/2022,Second Class,CUST-945,PD-1009,7,0.0
10662,06/27/2021,07/03/2021,Standard Class,CUST-513,PD-1556,7,0.1
10663,12/30/2024,01/02/2025,Second Class,CUST-612,PD-1395,10,0.1
10664,12/16/2022,12/22/2022,Standard Class,CUST-80,PD-1244,9,0.0
10665,06/13/2021,06/20/2021,Standard Class,CUST-635,PD-398,14,0.1
10666,08/14/2022,08/18/2022,Standard Class,CUST-1000,PD-1613,3,0.0
10667,08/11/2023,08/16/2023,Standard Class,CUST-472,PD-1496,11,0.0
10668,07/21/2024,07/25/2024,Standard Class,CUST-926,PD-109,12,0.1
10669,08/07/2022,08/12/2022,Standard Class,CUST-27,PD-115,1,0.0
10670,10/07/2023,10/13/2023,Standard Class,CUST-455,PD-552,10,0.0
10671,01/21/2023,01/26/2023,Standard Class,CUST-270,PD-1476,3,0.0
10672,12/25/2021,12/28/2021,Second Class,CUST-922,PD-872,14,0.0
10673,05/29/2023,06/03/2023,Standard Class,CUST-303,PD-984,6,0.0
10674,03/19/2022,03/22/2022,Second Class,CUST-528,PD-273,8,0.1
10675,11/06/2023,11/07/2023,First Class,CUST-296,PD-1544,13,0.0
10676,12/29/2024,01/04/2025,Standard Class,CUST-433,PD-1576,4,0.0
10677,08/25/2023,08/28/2023,Second Class,CUST-509,PD-847,3,0.0
10678,03/16/2021,03/19/2021,Second Class,CUST-149,PD-1276,1,0.2
10679,10/22/2024,10/25/2024,Second Class,CUST-755,PD-258,7,0.0
10680,05/18/2021,05/22/2021,Standard Class,CUST-570,PD-280,6,0.0
10681,09/15/2023,09/22/2023,Standard Class,CUST-128,PD-523,1,0.1
10682,09/01/2022,09/05/2022,Standard Class,CUST-221,PD-38,2,0.0
10683,03/26/2022,03/29/2022,Second Class,CUST-454,PD-1599,11,0.0
10684,08/18/2023,08/21/2023,Second Class,CUST-60,PD-891,12,0.0
10685,07/05/2020,07/10/2020,Standard Class,CUST-954,PD-737,3,0.0
10686,05/12/2023,05/15/2023,Second Class,CUST-990,PD-929,11,0.1
10687,05/19/2024,05/24/2024,Standard Class,CUST-808,PD-360,5,0.0
10688,01/01/2020,01/05/2020,Standard Class,CUST-133,PD-18,14,0.2
10689,02/03/2022,02/04/2022,First Class,CUST-394,PD-346,14,0.0
10690,07/24/2024,07/29/2024,Standard Class,CUST-158,PD-831,5,0.0
10691,08/13/2020,08/14/2020,First Class,CUST-648,PD-387,10,0.0
10692,07/08/2022,07/11/2022,Second Class,CUST-822,PD-141,7,0.0
10693,04/20/2022,04/23/2022,Second Class,CUST-73,PD-556,14,0.0
10694,04/16/2023,04/23/2023,Standard Class,CUST-733,PD-258,8,0.1
